"","clust","gene.name","tail.prob.phi","class.phi","estimated.dispersion"
"60",2,"Scn3a",0.802906448683025,"DD",2.04287361973735
"61",2,"Htr3a",0.803814713896468,"DD",0.0657991647715033
"62",2,"Zfp804a",0.80472297910991,"DD",0.582314917822928
"63",2,"Hist1h1e",0.80472297910991,"DD",0.249602241286317
"64",2,"Carhsp1",0.806539509536795,"DD",0.726834710827371
"65",2,"Gm29260",0.808356039963679,"DD",0.0733399010729603
"66",2,"Nck1",0.808356039963679,"DD",0.914127081138704
"67",2,"Gpr22",0.810172570390564,"DD",0.956840632484743
"68",2,"Ifitm3",0.813805631244333,"DD",0.00987114062335262
"69",2,"Etv1",0.81653042688466,"DD",0.0227254714317437
"70",2,"Nap1l2",0.818346957311545,"DD",5.79868087715436
"71",2,"Sez6l2",0.819255222524988,"DD",6.43940655596532
"72",2,"Pou2f2",0.821071752951872,"DD",4.23136875942377
"73",2,"Shisa2",0.821980018165315,"DD",0.579553543424484
"74",2,"Ube2s",0.822888283378757,"DD",61.9186409718748
"75",2,"Kcnq3",0.822888283378757,"DD",2.72463999252457
"76",2,"Cdkn2d",0.823796548592199,"DD",43.6772948898151
"77",2,"Sphkap",0.828337874659411,"DD",0.891476768082713
"78",2,"Hes6",0.829246139872853,"DD",24.3329348328939
"79",2,"Nsg1",0.830154405086296,"DD",65.7133506681066
"80",2,"Dtx1",0.830154405086296,"DD",5.12650773118382
"81",2,"Sgip1",0.834695731153507,"DD",15.4588168538206
"82",2,"Tbata",0.834695731153507,"DD",0.666512393078046
"83",2,"Rundc3a",0.840145322434161,"DD",55.21907030766
"84",2,"Rab3a",0.842870118074488,"DD",39.6362082156976
"85",2,"Sv2a",0.8474114441417,"DD",5.1927189013899
"86",2,"Islr2",0.8474114441417,"DD",7.32862306279844
"87",2,"Fam13a",0.848319709355142,"DD",1.43488696173736
"88",2,"Ppfia2",0.848319709355142,"DD",5.64905446006641
"89",2,"Chrm3",0.851044504995469,"DD",1.06103775842938
"90",2,"Hist1h2bp",0.851952770208912,"DD",0.0267605613817371
"91",2,"Gm960",0.851952770208912,"DD",1.06202960456306
"92",2,"Chl1",0.853769300635796,"DD",0.970868093380455
"93",2,"Hivep3",0.854677565849239,"DD",2.75685654756562
"94",2,"Tmem59l",0.854677565849239,"DD",18.3942896390723
"95",2,"Prrx1",0.856494096276123,"DD",0.148991680954081
"96",2,"Cdk2ap1",0.86285195277022,"DD",2.46258751712984
"97",2,"Glt8d2",0.863760217983662,"DD",1.08752272633662
"98",2,"Cryab",0.863760217983662,"DD",1.01611759225658
"99",2,"Jakmip1",0.864668483197104,"DD",3.86093103718174
"100",2,"Fkbp9",0.864668483197104,"DD",0.0717582889914516
"101",2,"Kcnq2",0.871026339691201,"DD",7.16479596776465
"102",2,"Btg1",0.872842870118085,"DD",1.5823041775212
"103",2,"Gm16701",0.877384196185297,"DD",2.53753659256349
"104",2,"Dok5",0.881925522252509,"DD",8.01925931535078
"105",2,"Stk32b",0.881925522252509,"DD",3.91719624470825
"106",2,"Stxbp6",0.881925522252509,"DD",0.11656961270112
"107",2,"Celf5",0.883742052679394,"DD",14.8795449267051
"108",2,"Cacna1b",0.887375113533163,"DD",6.38510607641947
"109",2,"Akap6",0.888283378746605,"DD",3.73494356587087
"110",2,"L1cam",0.89009990917349,"DD",18.8091236662948
"111",2,"Rai14",0.891008174386932,"DD",0.225218429901058
"112",2,"Mapk10",0.891916439600375,"DD",3.84355231251476
"113",2,"Gpm6a",0.891916439600375,"DD",26.9446587292569
"114",2,"Lrrc7",0.895549500454144,"DD",9.60204609665184
"115",2,"Tmem163",0.912806539509548,"DD",0.0627021740457341
"116",2,"Rps6kl1",0.915531335149875,"DD",1.67859599872695
"117",2,"Scn2a",0.920980926430529,"DD",3.20191945150369
"118",2,"Hecw1",0.921889191643972,"DD",11.4521172415101
"119",2,"Rufy3",0.924613987284299,"DD",102.704587081929
"120",2,"Dbi",0.925522252497741,"DD",31.8337156245885
"121",2,"Lmcd1",0.926430517711183,"DD",0.0827494189024337
"122",2,"Lhx2",0.928247048138068,"DD",1.48388510819233
"123",2,"Sfxn3",0.930063578564953,"DD",16.1920768620696
"124",2,"St8sia3",0.931880108991837,"DD",5.40906936500266
"125",2,"Slc1a1",0.93278837420528,"DD",2.63705545953631
"126",2,"Mllt11",0.939146230699376,"DD",62.6636928385741
"127",2,"Chgb",0.952770208901011,"DD",11.5658815261421
"128",2,"Sfrp2",0.963669391462319,"DD",0.0946526793323329
"129",2,"Trnp1",0.964577656675762,"DD",3.56213241483549
"130",2,"Atp1a3",0.969118982742973,"DD",20.3189023654089
"131",2,"Nt5dc2",0.969118982742973,"DD",1.36131689402512
"132",2,"Tes",0.976385104450512,"DD",8.46918299713588
"133",2,"Kcng1",0.979109900090839,"DD",6.03097737245088
"134",2,"Serpinh1",0.98728428701182,"DD",0.350795117417369
"135",2,"Rtn1",0.988192552225262,"DD",19.7569429491176
"136",2,"Apoe",0.990917347865589,"DD",0.0700182447281066
"137",2,"Emx2",0.994550408719359,"DD",0.165906014989975
"138",2,"Pou3f3",0.999091734786571,"DD",0.428685910006685
"139",2,"Tpbg",0.999091734786571,"DD",0.0856155481634003
"140",2,"Dmrta2",1.00000000000001,"DD",0.141397999411483
